city,date,pm2_5,pm10,no,no2,nh3,co,so2,o3
Delhi,31-03-2020,35.31,67.01,9.36,18.03,26.5,0.56,12.33,40.96
Delhi,01-04-2020,32.88,65.84,10.4,19.17,26.73,0.62,13,35.06
Delhi,02-04-2020,28.51,61.06,9.91,17.18,22.22,0.6,10.84,39.47
Delhi,03-04-2020,31.36,62.69,9.29,20.07,21.54,0.61,11.99,46.82
Delhi,04-04-2020,40.79,77.64,10.07,22.38,23.06,0.68,12.59,41.26
Delhi,05-04-2020,51.79,96.88,10.99,24.42,25.14,0.81,16.03,44.55
Delhi,06-04-2020,59.91,114.88,11.05,24.37,26.41,0.81,15.59,44.16
Delhi,07-04-2020,33.12,94.02,8.5,19.27,25.53,0.6,13.46,42.65
Delhi,08-04-2020,29.7,79.04,8.38,18.56,23.41,0.56,12.85,45.8
Delhi,09-04-2020,36.13,76.32,8.49,21.37,23.84,0.66,14.2,48.34
Delhi,10-04-2020,57.67,112.93,9.8,27.12,27.71,0.81,16.32,40.36
Delhi,11-04-2020,53.03,118.1,9.54,23.64,28.33,0.83,18.38,49.51
Delhi,12-04-2020,38.57,92.7,5.48,17.59,26.99,0.67,15.7,50.15
Delhi,13-04-2020,60.6,136.77,7.16,23.4,27.95,0.83,19.86,41.07
Delhi,14-04-2020,58.22,144.7,8.83,25.71,28.76,0.93,17.38,40.74
Delhi,15-04-2020,58.31,190.98,10.37,24.55,28.36,0.93,14.89,38.22
Delhi,16-04-2020,69.8,191.17,11.86,25.01,30.36,0.94,19.42,41.87
Delhi,17-04-2020,26.93,89.58,8.12,15.83,26.06,0.64,14.08,53.53
Delhi,18-04-2020,29.09,102.53,8.45,15.45,27.18,0.68,12.63,49.14
Delhi,19-04-2020,35.49,73.86,10.13,19.72,29.94,0.71,13.17,40.53
Delhi,20-04-2020,52.86,113.25,12.38,24.56,31.57,1.02,15.06,32.67
Delhi,21-04-2020,37.17,87.27,8.89,19.64,29.75,0.82,15.36,48.56
Delhi,22-04-2020,58.25,130.99,10.78,24.79,29.39,0.86,17.34,46.94
Delhi,23-04-2020,54.71,127.82,9.42,24.83,30.02,0.91,17.39,43.99
Delhi,24-04-2020,65.91,138.46,11,25.62,32.62,0.99,18.62,47.98
Delhi,25-04-2020,33.09,85.83,9.6,18.68,28.65,0.75,12.76,54.53
Delhi,26-04-2020,40.24,117.1,8.42,17.45,31.61,0.77,16.21,47.16
Delhi,27-04-2020,27.18,53.02,8.28,14.8,29.94,0.76,15.59,53.43
Delhi,28-04-2020,41.75,80.36,10.32,17.35,28.6,0.86,17.6,58.96
Delhi,29-04-2020,55.18,114.91,12.66,20.11,28.86,0.91,19.08,58.57
Delhi,30-04-2020,49.96,115.63,12.73,17.61,32.99,0.84,17.42,59.55
Delhi,01-05-2020,61.04,143.11,11.8,18.46,36.43,0.89,17.52,56.81
Delhi,02-05-2020,34.67,107.36,12.81,14.36,33.93,0.76,13,60.45
Delhi,03-05-2020,32.56,83.02,12.72,15.14,32.48,0.68,11.94,49.04
Delhi,04-05-2020,26.63,60.59,12.86,16.95,31.35,0.72,11.92,50.56
Delhi,05-05-2020,56.24,115.91,13.93,21.36,30.86,0.87,16.4,52.12
Delhi,06-05-2020,58.44,169.61,13.75,21.88,29.53,0.89,15.78,53.95
Delhi,07-05-2020,36.02,88.35,10.31,17.97,25.51,0.73,13.6,73.11
Delhi,08-05-2020,51.09,120.82,10.02,21.66,27.98,0.83,13.82,74.28
Delhi,09-05-2020,54.18,126.9,9.47,17.65,30.14,0.85,13.33,76.32
Delhi,10-05-2020,44.3,110.39,5.21,16.46,28.71,0.74,12.02,63.71
Delhi,11-05-2020,43.26,93.49,4.8,19.53,28.13,0.76,12.66,64.6
Delhi,12-05-2020,43.19,94.4,4.42,18.49,29.43,0.75,13.84,64.1
Delhi,13-05-2020,68.8,159.2,5.09,21.34,32.29,0.9,15.41,52.2
Delhi,14-05-2020,56.17,126.53,9.04,25.12,30.82,0.89,12.92,50.22
Delhi,15-05-2020,47.44,101.93,6.76,23.45,27.39,0.84,13.71,53.08
Delhi,16-05-2020,81.87,151.8,6.11,26.17,27.62,0.99,16.19,63.12
Delhi,17-05-2020,98.63,187.24,9.24,31.96,28.76,1.06,20.19,59.79
Delhi,18-05-2020,101.02,192.68,11.31,34.76,28.97,1.12,22.11,53.55
Delhi,19-05-2020,106.63,208.65,16.68,42.67,30.58,1.31,20.41,57.05
Delhi,20-05-2020,67.8,155.41,8.79,32.8,28.73,1.03,18.96,62.34
Delhi,21-05-2020,55.92,163.77,9.67,31.36,25.55,1.09,18.99,62.56
Delhi,22-05-2020,94.37,213.47,17.16,45.36,28.56,1.31,26.05,55.45
Delhi,23-05-2020,74.92,209.49,16.74,42.43,28.82,1.16,17.05,41.87
Delhi,24-05-2020,55.37,179.3,8.13,27.35,26.54,0.87,17.11,53.31
Delhi,25-05-2020,61.46,162.41,9.3,30.92,27.22,0.94,21.3,54.74
Delhi,26-05-2020,55.38,190.11,19.09,37.79,27.06,1.1,16.82,38.73
Delhi,27-05-2020,43.22,161.76,7.58,26.95,25.79,0.83,14.49,66.77
Delhi,28-05-2020,39.07,229.55,4.89,17.1,29.02,0.8,11.68,55.92
Delhi,29-05-2020,24.62,66.66,5.14,19.02,32.19,0.77,9.95,47.48
Delhi,30-05-2020,23.09,53.19,5.04,18.51,36.19,0.84,9.95,50.29
Delhi,31-05-2020,21.51,40.43,5.02,17.05,34.91,0.84,9.06,42.29
Delhi,01-06-2020,41.05,80.47,5.87,22.99,35,0.96,14.02,50.57
Delhi,02-06-2020,45.9,98.32,7.25,24.78,35.78,0.92,12.71,50.06
Delhi,03-06-2020,50.62,114.01,7.07,28.02,36.05,0.9,15.91,52.16
Delhi,04-06-2020,68.24,143.79,11.87,34.11,38.85,1.09,17.97,39.14
Delhi,05-06-2020,42.43,87.05,7.6,25.87,35.51,0.87,12.46,44.83
Delhi,06-06-2020,35.14,80.49,5.85,21.25,31.81,0.82,10.69,51.46
Delhi,07-06-2020,39.99,91.17,6.5,22.65,30.79,0.86,11.89,45.4
Delhi,08-06-2020,46.9,103.27,7.94,25.81,31.81,0.94,15.78,51.77
Delhi,09-06-2020,64.77,148.67,11.04,32.01,33.83,1.01,15.06,49.14
Delhi,10-06-2020,58.9,156.29,16.38,34.31,33.27,1.03,14.12,40.8
Delhi,11-06-2020,54.69,134.36,12.37,30.94,36.54,0.91,12.74,40.63
Delhi,12-06-2020,64,152.7,12.41,30.05,38.64,1.06,12.9,43.37
Delhi,13-06-2020,52.36,129.33,8.9,25.46,36.62,0.95,10.59,34.95
Delhi,14-06-2020,71.08,150.28,8.19,26.01,40,1.04,13.57,38.86
Delhi,15-06-2020,48.69,120.23,7.8,25.95,35.38,0.88,12.57,48.39
Delhi,16-06-2020,39.87,107.99,7.35,24.58,32.62,0.88,12.08,51.4
Delhi,17-06-2020,34.35,92.58,5.47,16.94,29.4,0.78,10.84,48.72
Delhi,18-06-2020,36.84,100.62,6.02,18.32,28.68,0.82,12.19,47.98
Delhi,19-06-2020,57.6,205.56,6.58,17.78,27.96,0.86,11.98,40.95
Delhi,20-06-2020,35.96,108.73,6.53,20.37,26.38,0.8,10.98,36.24
Delhi,21-06-2020,39.7,95.63,7.21,23.7,28.84,0.85,11.71,33.92
Delhi,22-06-2020,39.47,77.48,5.67,20.61,34.32,0.91,11.08,42.76
Delhi,23-06-2020,29.02,64.12,6.22,16.39,33.32,0.88,11.09,28.64
Delhi,24-06-2020,30.91,62.61,6.63,16.84,31.45,0.89,11.02,24.77
Delhi,25-06-2020,38.37,77.76,9.33,21.41,30.48,1.02,11.28,25.92
Delhi,26-06-2020,50.01,112.08,9.67,22.06,32.64,1.01,11.66,24.82
Delhi,27-06-2020,39.8,155.94,10.88,21.46,31.43,0.87,10.38,18.88
Delhi,28-06-2020,59.52,308.65,12.67,21.6,29.27,0.94,10.7,18.05
Delhi,29-06-2020,44.86,184.12,10.5,21.57,27.97,0.88,11.58,26.61
Delhi,30-06-2020,39.8,91.98,5.99,17.96,28.48,0.84,10.51,37.29
Delhi,01-07-2020,54.01,128.66,6.33,21.05,29.06,0.97,11.15,29.73
